match_id,date,player1,player2,sets1,sets2,four_plus
11590743,2026-03-15 13:30:00,Jan Kanera,Martin Huk,3,0,0
11590582,2026-03-15 13:30:00,Milan Kolar,David Barton,3,2,1
11590557,2026-03-15 13:30:00,Radim Urbaniec,Matej Grundel,2,3,1
11589645,2026-03-15 13:30:00,Ondrej Paril,Jan Szotkowski,2,3,1
11589640,2026-03-15 13:30:00,Jaroslav Prokupek,Yurii Holovatiuk,3,2,1
11590770,2026-03-15 13:00:00,Michal Cabis,Jakub Pilch,3,2,1
11590579,2026-03-15 13:00:00,Radek Bartunek,Petr Vojtech,1,3,1
11590570,2026-03-15 13:00:00,Tomas Barta,Jiri Plachy,3,1,1
11590488,2026-03-15 13:00:00,Dan Volhejn,Tomas Prosa,3,2,1
11589646,2026-03-15 13:00:00,Michael Sedlacek,Jan Dzida,1,3,1
11590571,2026-03-15 12:30:00,Yurii Holovatiuk,Tomas Barta,1,3,1
11589649,2026-03-15 12:30:00,Jan Szotkowski,Michael Sedlacek,1,3,1
11590491,2026-03-15 12:30:00,Martin Huk,Dan Volhejn,3,2,1
11590735,2026-03-15 12:30:00,Matej Grundel,Michal Cabis,3,1,1
11590751,2026-03-15 12:00:00,Milan Kolar,Petr Vojtech,3,0,0
11590742,2026-03-15 12:00:00,Jan Kanera,Tomas Prosa,3,1,1
11590552,2026-03-15 12:00:00,Radim Urbaniec,Jakub Pilch,0,3,0
11589647,2026-03-15 12:00:00,Ondrej Paril,Jan Dzida,1,3,1
11589642,2026-03-15 12:00:00,Jaroslav Prokupek,Jiri Plachy,3,2,1
11590625,2026-03-15 11:30:00,Petr Vojtech,David Barton,3,1,1
11590178,2026-03-15 11:30:00,Jiri Plachy,Yurii Holovatiuk,2,3,1
11589815,2026-03-15 11:30:00,Jakub Pilch,Matej Grundel,2,3,1
11589713,2026-03-15 11:30:00,Jan Dzida,Jan Szotkowski,3,1,1
11589792,2026-03-15 11:00:00,Michal Cabis,Radim Urbaniec,3,2,1
11589641,2026-03-15 11:00:00,Tomas Barta,Jaroslav Prokupek,1,3,1
11589648,2026-03-15 11:00:00,Michael Sedlacek,Ondrej Paril,0,3,0
11589920,2026-03-15 11:00:00,Radek Bartunek,Milan Kolar,0,3,0
11590484,2026-03-15 11:00:00,Dan Volhejn,Jan Kanera,3,0,0
11594258,2026-03-15 10:30:00,Jan Pleskot,Martin Stefek,3,1,1
11594255,2026-03-15 10:30:00,Zbynek Zientek,Petr Banot,0,3,0
11594254,2026-03-15 10:30:00,Vladimir Cermak,Hoang Tai Nguyen Ba,3,0,0
11594162,2026-03-15 10:30:00,Martin Huk,Tomas Prosa,0,3,0
11594129,2026-03-15 10:30:00,Dalimil Machander,Adrian Walek,3,0,0
11594130,2026-03-15 10:00:00,Evzen Rychlik,Martin Pavliska,3,0,0
11594148,2026-03-15 10:00:00,Martin Tacinec,Milan Cetner,3,2,1
11594144,2026-03-15 10:00:00,Petr Budinsky,Jiri Plachy,1,3,1
11594149,2026-03-15 10:00:00,Daniel Tyn,Miroslav Kowolowski,3,1,1
11594155,2026-03-15 10:00:00,Ales Barton,Vratislav Petracek,0,3,0
11590748,2026-03-15 09:30:00,Evzen Rychlik,Dalimil Machander,0,3,0
11590733,2026-03-15 09:30:00,Ales Barton,Martin Huk,2,3,1
11590578,2026-03-15 09:30:00,Jiri Plachy,Hoang Tai Nguyen Ba,2,3,1
11590555,2026-03-15 09:30:00,Martin Tacinec,Milan Cetner,3,1,1
11590544,2026-03-15 09:30:00,Miroslav Kowolowski,Petr Banot,2,3,1
11590489,2026-03-15 09:00:00,Vratislav Petracek,Tomas Prosa,2,3,1
11590747,2026-03-15 09:00:00,Adrian Walek,Martin Pavliska,3,0,0
11590741,2026-03-15 09:00:00,Martin Stefek,Jan Pleskot,2,3,1
11590596,2026-03-15 09:00:00,Zbynek Zientek,Daniel Tyn,3,2,1
11590573,2026-03-15 09:00:00,Vladimir Cermak,Petr Budinsky,2,3,1
11590685,2026-03-15 08:30:00,Petr Banot,Zbynek Zientek,0,3,0
11590551,2026-03-15 08:30:00,Milan Cetner,Martin Stefek,0,3,0
11590487,2026-03-15 08:30:00,Martin Huk,Vratislav Petracek,3,2,1
11590692,2026-03-15 08:30:00,Hoang Tai Nguyen Ba,Vladimir Cermak,2,3,1
11590745,2026-03-15 08:30:00,Dalimil Machander,Adrian Walek,3,1,1
11590678,2026-03-15 08:00:00,Evzen Rychlik,Martin Pavliska,3,0,0
11590615,2026-03-15 08:00:00,Martin Tacinec,Jan Pleskot,0,3,0
11590572,2026-03-15 08:00:00,Jiri Plachy,Petr Budinsky,0,3,0
11590553,2026-03-15 08:00:00,Ales Barton,Tomas Prosa,1,3,1
11590543,2026-03-15 08:00:00,Miroslav Kowolowski,Daniel Tyn,2,3,1
11590705,2026-03-15 07:30:00,Jan Pleskot,Milan Cetner,3,2,1
11590567,2026-03-15 07:30:00,Petr Budinsky,Hoang Tai Nguyen Ba,1,3,1
11590464,2026-03-15 07:30:00,Martin Pavliska,Dalimil Machander,1,3,1
11590176,2026-03-15 07:30:00,Tomas Prosa,Martin Huk,1,3,1
11589482,2026-03-15 07:30:00,Daniel Tyn,Petr Banot,2,3,1
11590473,2026-03-15 07:00:00,Adrian Walek,Evzen Rychlik,3,1,1
11589819,2026-03-15 07:00:00,Martin Stefek,Martin Tacinec,3,1,1
11589878,2026-03-15 07:00:00,Zbynek Zientek,Miroslav Kowolowski,3,1,1
11590485,2026-03-15 07:00:00,Vratislav Petracek,Ales Barton,2,3,1
11590725,2026-03-15 07:00:00,Vladimir Cermak,Jiri Plachy,3,1,1
11593427,2026-03-15 04:30:00,Martin Sychra,Tomas Janata,2,3,1
11593417,2026-03-15 04:30:00,Frantisek Briza,Dmitro Parhomenko,2,3,1
11593416,2026-03-15 04:30:00,Viktor Vejvoda,Petr Sebera,0,3,0
11593335,2026-03-15 04:03:00,Michal Regner,Jiri Louda,0,3,0
11593334,2026-03-15 04:00:00,Ales Bayer,Daniel Tuma,1,3,1
11593333,2026-03-15 04:00:00,Marek Placek,Kyryl Darin,0,3,0
11586451,2026-03-15 03:30:00,Marek Placek,Dmitro Parhomenko,1,3,1
11585077,2026-03-15 03:30:00,Daniel Tuma,Tomas Dousa,3,0,0
11584988,2026-03-15 03:30:00,Jiri Louda,Viktor Vejvoda,2,3,1
11586043,2026-03-15 03:00:00,Tomas Janata,Ales Bayer,3,1,1
11584977,2026-03-15 03:00:00,Petr Sebera,Michal Regner,3,0,0
11586415,2026-03-15 03:00:00,Milan Smrcek,Kyryl Darin,3,2,1
11585901,2026-03-15 02:30:00,Marcel Pikous,Jiri Louda,2,3,1
11585072,2026-03-15 02:30:00,Martin Sychra,Daniel Tuma,3,0,0
11586411,2026-03-15 02:30:00,Frantisek Briza,Marek Placek,3,0,0
11586412,2026-03-15 02:00:00,Milan Smrcek,Dmitro Parhomenko,0,3,0
11586407,2026-03-15 02:00:00,Tomas Janata,Tomas Dousa,3,0,0
11584981,2026-03-15 02:00:00,Petr Sebera,Viktor Vejvoda,2,3,1
11586538,2026-03-15 01:30:00,Kyryl Darin,Frantisek Briza,1,3,1
11586042,2026-03-15 01:30:00,Michal Regner,Marcel Pikous,3,1,1
11585908,2026-03-15 01:30:00,Ales Bayer,Martin Sychra,3,2,1
11584978,2026-03-15 01:00:00,Jiri Louda,Petr Sebera,1,3,1
11586824,2026-03-15 01:00:00,Marek Placek,Milan Smrcek,3,0,0
11585073,2026-03-15 01:00:00,Daniel Tuma,Tomas Janata,2,3,1
11585905,2026-03-15 00:30:00,Tomas Dousa,Martin Sychra,1,3,1
11584979,2026-03-15 00:30:00,Viktor Vejvoda,Marcel Pikous,3,2,1
11586713,2026-03-15 00:30:00,Dmitro Parhomenko,Frantisek Briza,2,3,1
11586429,2026-03-15 00:00:00,Kyryl Darin,Marek Placek,3,2,1
11585903,2026-03-15 00:00:00,Michal Regner,Jiri Louda,3,2,1
11585070,2026-03-15 00:00:00,Ales Bayer,Daniel Tuma,3,1,1
11585897,2026-03-14 23:30:00,Martin Sychra,Tomas Janata,3,1,1
11585280,2026-03-14 23:30:00,Frantisek Briza,Milan Smrcek,3,2,1
11584987,2026-03-14 23:30:00,Marcel Pikous,Petr Sebera,3,2,1
11584974,2026-03-14 23:00:00,Viktor Vejvoda,Michal Regner,3,0,0
11586448,2026-03-14 23:00:00,Dmitro Parhomenko,Kyryl Darin,3,0,0
11586041,2026-03-14 23:00:00,Tomas Dousa,Ales Bayer,1,3,1
11592309,2026-03-14 22:30:00,Filip Jungman,Jaroslav Strnad 1964,3,0,0
11592319,2026-03-14 22:30:00,Radim Adam,Roman Guliak,3,2,1
11592310,2026-03-14 22:30:00,Zdenek Babinec,Marek Holub,3,1,1
11592304,2026-03-14 22:30:00,Martin Sychra,Michal Vondrak,3,2,1
11592247,2026-03-14 22:30:00,Julius Didi,Miloslav Lubas,3,0,0
11592311,2026-03-14 22:28:57,Adam Radim,Roman Guliak,3,2,1
11592287,2026-03-14 22:06:00,Petr Osvald,Marek Blejchar,3,1,1
11592851,2026-03-14 22:00:00,Daniel Unzeitig,Michal Chalupa,1,3,1
11592253,2026-03-14 22:00:00,Miroslav Tuma,Martin Stefek,3,0,0
11592248,2026-03-14 22:00:00,Jiri Grohsgott,Leos Havrda,3,1,1
11592848,2026-03-14 22:00:00,Tomas Janata,Daniel Tuma,3,1,1
11586600,2026-03-14 21:30:00,Miloslav Lubas,Leos Havrda,3,0,0
11586662,2026-03-14 21:30:00,Michal Chalupa,Daniel Unzeitig,1,3,1
11586395,2026-03-14 21:30:00,Radim Adam,Petr Osvald,3,2,1
11584983,2026-03-14 21:30:00,Miroslav Tuma,Jaroslav Strnad 1964,1,3,1
11585076,2026-03-14 21:30:00,Tomas Janata,Daniel Tuma,3,0,0
11586609,2026-03-14 21:00:00,Roman Guliak,Marek Blejchar,3,2,1
11586455,2026-03-14 21:00:00,Zdenek Babinec,Marek Holub,3,0,0
11586403,2026-03-14 21:00:00,Julius Didi,Jiri Grohsgott,3,0,0
11585900,2026-03-14 21:00:00,Michal Vondrak,Martin Sychra,2,3,1
11585907,2026-03-14 21:00:00,Filip Jungman,Martin Stefek,3,0,0
11584986,2026-03-14 20:30:00,Jaroslav Strnad 1964,Filip Jungman,1,3,1
11586716,2026-03-14 20:30:00,Petr Osvald,Roman Guliak,1,3,1
11586398,2026-03-14 20:30:00,Leos Havrda,Julius Didi,2,3,1
11585068,2026-03-14 20:30:00,Daniel Tuma,Michal Vondrak,1,3,1
11586391,2026-03-14 20:30:00,Daniel Unzeitig,Zdenek Babinec,0,3,0
11586648,2026-03-14 20:00:00,Radim Adam,Marek Blejchar,3,2,1
11586627,2026-03-14 20:00:00,Michal Chalupa,Marek Holub,1,3,1
11586414,2026-03-14 20:00:00,Miloslav Lubas,Jiri Grohsgott,3,2,1
11585906,2026-03-14 20:00:00,Tomas Janata,Martin Sychra,2,3,1
11585896,2026-03-14 20:00:00,Miroslav Tuma,Martin Stefek,3,0,0
11586541,2026-03-14 19:30:00,Marek Holub,Daniel Unzeitig,3,2,1
11584976,2026-03-14 19:30:00,Martin Stefek,Jaroslav Strnad 1964,3,2,1
11584819,2026-03-14 19:30:00,Marek Blejchar,Petr Osvald,0,3,0
11586858,2026-03-14 19:30:00,Jiri Grohsgott,Leos Havrda,3,0,0
11585071,2026-03-14 19:30:00,Martin Sychra,Daniel Tuma,3,0,0
11584685,2026-03-14 19:00:00,Julius Didi,Miloslav Lubas,3,2,1
11585899,2026-03-14 19:00:00,Filip Jungman,Miroslav Tuma,3,0,0
11585227,2026-03-14 19:00:00,Zdenek Babinec,Michal Chalupa,3,2,1
11584824,2026-03-14 19:00:00,Roman Guliak,Radim Adam,2,3,1
11584769,2026-03-14 19:00:00,Michal Vondrak,Tomas Janata,3,1,1
11591457,2026-03-14 18:30:00,Tomas Dousa,Tomas Barta,0,3,0
11591488,2026-03-14 18:30:00,Kamil Novak,Libor Stacho,2,3,1
11591464,2026-03-14 18:30:00,Daniel Unzeitig,Michal Chalupa,1,3,1
11591378,2026-03-14 18:30:00,Vratislav Petracek,Dan Volhejn,3,0,0
11591463,2026-03-14 18:30:00,Radovan Polasek,Tadeas Zika,3,0,0
11591400,2026-03-14 18:00:00,Roman Hudeczek,Zbynek Pagac,0,3,0
11591399,2026-03-14 18:00:00,Petr Budinsky,BA Hoang Tai Nguyen,3,0,0
11591379,2026-03-14 18:00:00,Ales Barton,Jan Kanera,2,3,1
11592853,2026-03-14 18:00:00,Matyas Navedla,David Szotek,2,3,1
11592852,2026-03-14 18:00:00,Michal Vedmoch,Frantisek Briza,3,0,0
11586406,2026-03-14 17:30:00,Michal Chalupa,Daniel Unzeitig,3,0,0
11585895,2026-03-14 17:30:00,Tomas Barta,Hoang Tai Nguyen Ba,3,2,1
11586423,2026-03-14 17:30:00,Matyas Navedla,David Szotek,3,2,1
11586422,2026-03-14 17:30:00,Vratislav Petracek,Jan Kanera,3,1,1
11586446,2026-03-14 17:30:00,Frantisek Briza,Michal Vedmoch,0,3,0
11586402,2026-03-14 17:00:00,Kamil Novak,Libor Stacho,1,3,1
11584989,2026-03-14 17:00:00,Radovan Polasek,Tadeas Zika,3,2,1
11586390,2026-03-14 17:00:00,Petr Budinsky,Tomas Dousa,2,3,1
11586528,2026-03-14 17:00:00,Dan Volhejn,Ales Barton,1,3,1
11586404,2026-03-14 17:00:00,Roman Hudeczek,Zbynek Pagac,3,0,0
11586717,2026-03-14 16:30:00,Hoang Tai Nguyen Ba,Petr Budinsky,3,1,1
11586447,2026-03-14 16:30:00,Michal Vedmoch,Kamil Novak,0,3,0
11586413,2026-03-14 16:30:00,Jan Kanera,Dan Volhejn,0,3,0
11586394,2026-03-14 16:30:00,Daniel Unzeitig,Roman Hudeczek,3,1,1
11584990,2026-03-14 16:30:00,David Szotek,Radovan Polasek,1,3,1
11586389,2026-03-14 16:00:00,Michal Chalupa,Zbynek Pagac,0,3,0
11585904,2026-03-14 16:00:00,Tomas Barta,Tomas Dousa,2,3,1
11585069,2026-03-14 16:00:00,Matyas Navedla,Tadeas Zika,0,3,0
11586393,2026-03-14 16:00:00,Frantisek Briza,Libor Stacho,2,3,1
11586428,2026-03-14 16:00:00,Vratislav Petracek,Ales Barton,3,2,1
11586388,2026-03-14 15:30:00,Tomas Dousa,Hoang Tai Nguyen Ba,3,0,0
11585218,2026-03-14 15:30:00,Zbynek Pagac,Daniel Unzeitig,0,3,0
11585102,2026-03-14 15:30:00,Ales Barton,Jan Kanera,1,3,1
11585074,2026-03-14 15:30:00,Tadeas Zika,David Szotek,3,1,1
11586427,2026-03-14 15:30:00,Libor Stacho,Michal Vedmoch,1,3,1
11585279,2026-03-14 15:00:00,Dan Volhejn,Vratislav Petracek,3,2,1
11585902,2026-03-14 15:00:00,Petr Budinsky,Tomas Barta,3,2,1
11586387,2026-03-14 15:00:00,Kamil Novak,Frantisek Briza,3,2,1
11584959,2026-03-14 15:00:00,Roman Hudeczek,Michal Chalupa,2,3,1
11584991,2026-03-14 15:00:00,Radovan Polasek,Matyas Navedla,3,2,1
11590427,2026-03-14 14:30:00,Libor Stacho,Michal Vedmoch,0,3,0
11590426,2026-03-14 14:30:00,Tomas Dousek,Matyas Navedla,3,2,1
11590416,2026-03-14 14:30:00,Milan Regner,Milan Chalupnicek,3,2,1
11590415,2026-03-14 14:30:00,Radomir Revay,Michael Sedlacek,0,3,0
11590432,2026-03-14 14:30:00,Marcel Pikous,Michal Regner,3,1,1
11590422,2026-03-14 14:06:00,Tomas Holik,Jiri Zuzanek,2,3,1
11590272,2026-03-14 14:00:00,Daniel Tomica,David Szotek,3,0,0
11590267,2026-03-14 14:00:00,Jiri Dedek,Jaroslav Prokupek,3,1,1
11590266,2026-03-14 14:00:00,Ondrej Paril,Jan Dzida,2,3,1
11590261,2026-03-14 14:00:00,Pavel Kulhanek,Vaclav Kosar,3,0,0
11585893,2026-03-14 13:30:00,Ondrej Paril,Radomir Revay,2,3,1
11585075,2026-03-14 13:30:00,Pavel Kulhanek,Milan Chalupnicek,1,3,1
11586461,2026-03-14 13:30:00,Daniel Tomica,David Szotek,1,3,1
11585913,2026-03-14 13:30:00,Tomas Holik,Jiri Zuzanek,3,2,1
11586454,2026-03-14 13:30:00,Libor Stacho,Michal Vedmoch,3,1,1
11586383,2026-03-14 13:00:00,Jaroslav Prokupek,Jiri Dedek,0,3,0
11586397,2026-03-14 13:00:00,Michael Sedlacek,Jan Dzida,3,0,0
11585909,2026-03-14 13:00:00,Tomas Dousek,Matyas Navedla,3,1,1
11586044,2026-03-14 13:00:00,Marcel Pikous,Michal Regner,2,3,1
11584980,2026-03-14 13:00:00,Milan Regner,Vaclav Kosar,3,0,0
11586712,2026-03-14 12:30:00,Milan Chalupnicek,Milan Regner,3,1,1
11586435,2026-03-14 12:30:00,Michal Vedmoch,Jaroslav Prokupek,3,1,1
11585898,2026-03-14 12:30:00,David Szotek,Tomas Dousek,0,3,0
11585894,2026-03-14 12:30:00,Radomir Revay,Michael Sedlacek,3,1,1
11585910,2026-03-14 12:30:00,Jiri Zuzanek,Marcel Pikous,0,3,0
11586405,2026-03-14 12:00:00,Ondrej Paril,Jan Dzida,3,2,1
11584985,2026-03-14 12:00:00,Pavel Kulhanek,Vaclav Kosar,3,0,0
11586386,2026-03-14 12:00:00,Libor Stacho,Jiri Dedek,3,0,0
11586420,2026-03-14 12:00:00,Tomas Holik,Michal Regner,2,3,1
11586711,2026-03-14 12:00:00,Daniel Tomica,Matyas Navedla,3,1,1
11584907,2026-03-14 11:30:00,Vaclav Kosar,Milan Chalupnicek,3,1,1
11584904,2026-03-14 11:30:00,Jan Dzida,Radomir Revay,2,3,1
11585219,2026-03-14 11:30:00,Jiri Dedek,Michal Vedmoch,2,3,1
11584770,2026-03-14 11:30:00,Matyas Navedla,David Szotek,3,1,1
11584964,2026-03-14 11:30:00,Michal Regner,Jiri Zuzanek,2,3,1
11584684,2026-03-14 11:00:00,Michael Sedlacek,Ondrej Paril,3,0,0
11584823,2026-03-14 11:00:00,Milan Regner,Pavel Kulhanek,3,0,0
11585968,2026-03-14 11:00:00,Marcel Pikous,Tomas Holik,3,2,1
11586161,2026-03-14 11:00:00,Jaroslav Prokupek,Libor Stacho,2,3,1
11585143,2026-03-14 11:00:00,Tomas Dousek,Daniel Tomica,3,0,0
11589588,2026-03-14 10:30:00,Miroslav Barta,Jiri Grohsgott,3,0,0
11589589,2026-03-14 10:30:00,Dominik Oborny,Jakub Levicky,1,3,1
11589591,2026-03-14 10:30:00,Tomas Hrabec,Alexandr Virag,3,1,1
11589587,2026-03-14 10:30:00,Jaroslav Strnad 1964,Vaclav Hruska Snr,2,3,1
11589590,2026-03-14 10:30:00,Oleksandr Kolisnyk,Karel Brozik,3,1,1
11589487,2026-03-14 10:00:00,Daniel Priesol,Daniel Tyn,3,2,1
11589485,2026-03-14 10:00:00,Pavel Smetka,Pavel Bajtek,3,0,0
11589484,2026-03-14 10:00:00,Vaclav Dolezal,Lubor Sulava,3,1,1
11589488,2026-03-14 10:00:00,Jiri Svec,Leos Havrda,1,3,1
11589493,2026-03-14 10:00:00,Milan Klement,Jiri Louda,1,3,1
11585979,2026-03-14 09:30:00,Jiri Svec,Miroslav Barta,0,3,0
11585967,2026-03-14 09:30:00,Lubor Sulava,Vaclav Hruska Snr,1,3,1
11585911,2026-03-14 09:30:00,Karel Brozik,Jiri Louda,3,2,1
11585974,2026-03-14 09:30:00,Dominik Oborny,Pavel Smetka,3,0,0
11585975,2026-03-14 09:30:00,Alexandr Virag,Daniel Tyn,3,1,1
11586450,2026-03-14 09:00:00,Oleksandr Kolisnyk,Milan Klement,3,0,0
11585987,2026-03-14 09:00:00,Jiri Grohsgott,Leos Havrda,3,1,1
11585971,2026-03-14 09:00:00,Tomas Hrabec,Daniel Priesol,1,3,1
11585966,2026-03-14 09:00:00,Jakub Levicky,Pavel Bajtek,3,0,0
11584984,2026-03-14 09:00:00,Vaclav Dolezal,Jaroslav Strnad 1964,1,3,1
11585965,2026-03-14 08:30:00,Pavel Smetka,Jakub Levicky,0,3,0
11586125,2026-03-14 08:30:00,Daniel Tyn,Tomas Hrabec,2,3,1
11585973,2026-03-14 08:30:00,Vaclav Hruska Snr,Vaclav Dolezal,3,1,1
11585912,2026-03-14 08:30:00,Jiri Louda,Oleksandr Kolisnyk,2,3,1
11585969,2026-03-14 08:30:00,Miroslav Barta,Jiri Grohsgott,3,1,1
11585978,2026-03-14 08:00:00,Jiri Svec,Leos Havrda,3,2,1
11585976,2026-03-14 08:00:00,Dominik Oborny,Pavel Bajtek,3,1,1
11585972,2026-03-14 08:00:00,Karel Brozik,Milan Klement,3,0,0
11585970,2026-03-14 08:00:00,Alexandr Virag,Daniel Priesol,3,0,0
11584982,2026-03-14 08:00:00,Lubor Sulava,Jaroslav Strnad 1964,0,3,0
11584775,2026-03-14 07:30:00,Daniel Priesol,Daniel Tyn,3,2,1
11584975,2026-03-14 07:30:00,Jaroslav Strnad 1964,Vaclav Hruska Snr,3,2,1
11584947,2026-03-14 07:30:00,Milan Klement,Jiri Louda,3,0,0
11585142,2026-03-14 07:30:00,Pavel Bajtek,Pavel Smetka,0,3,0
11585977,2026-03-14 07:30:00,Leos Havrda,Miroslav Barta,2,3,1
11585053,2026-03-14 07:00:00,Tomas Hrabec,Alexandr Virag,3,0,0
11584946,2026-03-14 07:00:00,Vaclav Dolezal,Lubor Sulava,3,2,1
11584963,2026-03-14 07:00:00,Oleksandr Kolisnyk,Karel Brozik,3,1,1
11585057,2026-03-14 07:00:00,Jiri Grohsgott,Jiri Svec,3,1,1
11585228,2026-03-14 07:00:00,Jakub Levicky,Dominik Oborny,2,3,1
11589012,2026-03-14 04:30:00,Jan Pleskot,Milan Cetner,3,2,1
11589010,2026-03-14 04:30:00,Hoang Tai Nguyen Ba,Jiri Plachy,1,3,1
11588934,2026-03-14 04:30:00,Radek Bartunek,Adam Svoboda,2,3,1
11588935,2026-03-14 04:00:00,Roman Urban,Petr Picek,0,3,0
11588926,2026-03-14 04:00:00,Martin Vizek,Petr Budinsky,0,3,0
11588925,2026-03-14 04:00:00,Michal Syroha,David Nosek,3,2,1
11581834,2026-03-14 03:30:00,David Nosek,Martin Stefek,3,0,0
11581797,2026-03-14 03:30:00,Petr Picek,Radek Bartunek,1,3,1
11580636,2026-03-14 03:30:00,Vladimir Cermak,Petr Budinsky,0,3,0
11581785,2026-03-14 03:00:00,Adam Svoboda,Jan Steffan,3,2,1
11580640,2026-03-14 03:00:00,Hoang Tai Nguyen Ba,Jiri Plachy,3,2,1
11581786,2026-03-14 03:00:00,Milan Cetner,Jan Pleskot,3,2,1
11580641,2026-03-14 02:30:00,Martin Vizek,Vladimir Cermak,3,0,0
11581871,2026-03-14 02:30:00,Michal Syroha,David Nosek,3,2,1
11581810,2026-03-14 02:30:00,Roman Urban,Petr Picek,3,2,1
11581791,2026-03-14 02:00:00,Hoang Tai Nguyen Ba,Petr Budinsky,3,0,0
11581826,2026-03-14 02:00:00,Adam Svoboda,Radek Bartunek,2,3,1
11581776,2026-03-14 02:00:00,Milan Cetner,Martin Stefek,3,0,0
11580639,2026-03-14 01:30:00,Jiri Plachy,Martin Vizek,1,3,1
11581780,2026-03-14 01:30:00,Jan Steffan,Roman Urban,0,3,0
11581793,2026-03-14 01:30:00,Jan Pleskot,Michal Syroha,3,1,1
11581962,2026-03-14 01:00:00,David Nosek,Milan Cetner,2,3,1
11581796,2026-03-14 01:00:00,Petr Picek,Adam Svoboda,3,2,1
11580642,2026-03-14 01:00:00,Vladimir Cermak,Hoang Tai Nguyen Ba,3,1,1
11581787,2026-03-14 00:30:00,Radek Bartunek,Roman Urban,3,1,1
11581806,2026-03-14 00:30:00,Martin Stefek,Michal Syroha,3,0,0
11581802,2026-03-14 00:30:00,Petr Budinsky,Martin Vizek,3,1,1
11580638,2026-03-14 00:00:00,Jiri Plachy,Vladimir Cermak,3,0,0
11581801,2026-03-14 00:00:00,Jan Steffan,Petr Picek,3,2,1
11581865,2026-03-14 00:00:00,Jan Pleskot,David Nosek,3,0,0
11581812,2026-03-13 23:30:00,Martin Vizek,Hoang Tai Nguyen Ba,2,3,1
11581804,2026-03-13 23:30:00,Roman Urban,Adam Svoboda,2,3,1
11581800,2026-03-13 23:30:00,Michal Syroha,Milan Cetner,3,0,0
11580637,2026-03-13 23:00:00,Petr Budinsky,Jiri Plachy,0,3,0
11580165,2026-03-13 23:00:00,Martin Stefek,Jan Pleskot,1,3,1
11580193,2026-03-13 23:00:00,Radek Bartunek,Jan Steffan,3,1,1
11588129,2026-03-13 22:30:00,Martin Sychra,Jakub Hradecky,3,0,0
11588101,2026-03-13 22:30:00,Jiri Dedek,Kyryl Darin,3,0,0
11587956,2026-03-13 22:30:00,Evzen Rychlik,Dalimil Machander,3,2,1
11587955,2026-03-13 22:30:00,David Heczko,Daniel Tobola,3,2,1
11587946,2026-03-13 22:30:00,Michal Vavrecka,Michal Zahradka,3,0,0
11587974,2026-03-13 22:00:00,Dmitro Parhomenko,Marek Placek,2,3,1
11587973,2026-03-13 22:00:00,Vitezslav Bosak,David Mikula,1,3,1
11587947,2026-03-13 22:00:00,Dan Volhejn,Radek Rose,3,2,1
11587957,2026-03-13 22:00:00,Tomas Cernin,Richard Skacelik,3,1,1
11587962,2026-03-13 21:58:32,Daniel Tuma,Tomas Dousa,3,1,1
11581815,2026-03-13 21:30:00,David Heczko,Vitezslav Bosak,3,1,1
11581808,2026-03-13 21:30:00,Jiri Dedek,Marek Placek,1,3,1
11581784,2026-03-13 21:30:00,Tomas Cernin,Dalimil Machander,1,3,1
11581524,2026-03-13 21:30:00,Michal Zahradka,Radek Rose,0,3,0
11580505,2026-03-13 21:30:00,Daniel Tuma,Tomas Dousa,1,3,1
11581809,2026-03-13 21:00:00,Kyryl Darin,Dmitro Parhomenko,3,1,1
11581814,2026-03-13 21:00:00,Richard Skacelik,Evzen Rychlik,2,3,1
11581799,2026-03-13 21:00:00,Jakub Hradecky,Martin Sychra,2,3,1
11581790,2026-03-13 21:00:00,Michal Vavrecka,Dan Volhejn,3,2,1
11581874,2026-03-13 21:00:00,Daniel Tobola,David Mikula,0,3,0
11581795,2026-03-13 20:30:00,Dalimil Machander,Richard Skacelik,3,1,1
11581794,2026-03-13 20:30:00,Marek Placek,Kyryl Darin,1,3,1
11581775,2026-03-13 20:30:00,Tomas Dousa,Jakub Hradecky,1,3,1
11581827,2026-03-13 20:30:00,Vitezslav Bosak,Daniel Tobola,1,3,1
11581961,2026-03-13 20:30:00,Radek Rose,Michal Vavrecka,1,3,1
11581836,2026-03-13 20:00:00,Jiri Dedek,Dmitro Parhomenko,3,2,1
11580508,2026-03-13 20:00:00,Daniel Tuma,Martin Sychra,2,3,1
11581523,2026-03-13 20:00:00,Michal Zahradka,Dan Volhejn,3,2,1
11581774,2026-03-13 20:00:00,David Heczko,David Mikula,3,1,1
11581805,2026-03-13 20:00:00,Tomas Cernin,Evzen Rychlik,3,2,1
11580156,2026-03-13 19:30:00,Evzen Rychlik,Dalimil Machander,3,1,1
11581833,2026-03-13 19:30:00,Martin Sychra,Tomas Dousa,3,0,0
11581828,2026-03-13 19:30:00,Dmitro Parhomenko,Marek Placek,3,1,1
11580477,2026-03-13 19:30:00,David Mikula,Vitezslav Bosak,0,3,0
11581825,2026-03-13 19:30:00,Dan Volhejn,Radek Rose,3,1,1
11581507,2026-03-13 19:00:00,Michal Vavrecka,Michal Zahradka,2,3,1
11581807,2026-03-13 19:00:00,Daniel Tobola,David Heczko,3,2,1
11580503,2026-03-13 19:00:00,Jakub Hradecky,Daniel Tuma,2,3,1
11580179,2026-03-13 19:00:00,Kyryl Darin,Jiri Dedek,0,3,0
