match_id,match_date,player1,player2,match_link
15-04-2026-adrian-fabis-kuba-golaszewski,2026-04-15 18:40:00,Adrian Fabis,Kuba Golaszewski,https://scores24.live/en/table-tennis/15-04-2026-adrian-fabis-kuba-golaszewski
15-04-2026-mariusz-koczyba-oliver-vincenec,2026-04-15 18:45:00,Mariusz Koczyba,Oliver Vincenec,https://scores24.live/en/table-tennis/15-04-2026-mariusz-koczyba-oliver-vincenec
15-04-2026-arkadiusz-skupinski-dawid-pyrek,2026-04-15 18:45:00,Arkadiusz Skupinski,Dawid Pyrek,https://scores24.live/en/table-tennis/15-04-2026-arkadiusz-skupinski-dawid-pyrek
15-04-2026-piotr-szafranek-wojciech-gluszek,2026-04-15 18:55:00,Piotr Szafranek,Wojciech Gluszek,https://scores24.live/en/table-tennis/15-04-2026-piotr-szafranek-wojciech-gluszek
15-04-2026-olbrycht-michal-rutkowski-mateusz,2026-04-15 19:00:00,Michal Olbrycht,Rutkowski Mateusz,https://scores24.live/en/table-tennis/15-04-2026-olbrycht-michal-rutkowski-mateusz
15-04-2026-kamil-klocek-marcin-kowalczyk,2026-04-15 19:05:00,Kamil Klocek,Marcin Kowalczyk,https://scores24.live/en/table-tennis/15-04-2026-kamil-klocek-marcin-kowalczyk
15-04-2026-pytlas-wojciech-pawel-gasiorski,2026-04-15 19:10:00,Wojciech Pytlas,Pawel Gasiorski,https://scores24.live/en/table-tennis/15-04-2026-pytlas-wojciech-pawel-gasiorski
15-04-2026-janus-slawomir-rybak-kazimierz,2026-04-15 19:10:00,Slawomir Janus,Damian Rybak,https://scores24.live/en/table-tennis/15-04-2026-janus-slawomir-rybak-kazimierz
15-04-2026-szymon-brud-karol-sulkowski,2026-04-15 19:20:00,Szymon Brud,Karol Sulkowski,https://scores24.live/en/table-tennis/15-04-2026-szymon-brud-karol-sulkowski
15-04-2026-ufnal-mateusz-edward-bartek-sulkowski,2026-04-15 19:25:00,Mateusz Edward Ufnal,Bartek Sulkowski,https://scores24.live/en/table-tennis/15-04-2026-ufnal-mateusz-edward-bartek-sulkowski
15-04-2026-bartlomiej-mrugala-kuba-golaszewski,2026-04-15 19:30:00,Bartlomiej Mrugala,Kuba Golaszewski,https://scores24.live/en/table-tennis/15-04-2026-bartlomiej-mrugala-kuba-golaszewski
15-04-2026-miroslaw-warzecha-barton-aleksander,2026-04-15 19:30:00,Miroslaw Warzecha,Aleksander Barton,https://scores24.live/en/table-tennis/15-04-2026-miroslaw-warzecha-barton-aleksander
15-04-2026-adam-ruszkiewicz-krzysztof-juszczyk,2026-04-15 19:35:00,Adam Ruszkiewicz,Krzysztof Juszczyk,https://scores24.live/en/table-tennis/15-04-2026-adam-ruszkiewicz-krzysztof-juszczyk
15-04-2026-piecowski-milosz-wojciech-gluszek,2026-04-15 19:40:00,Milosz Piecowski,Wojciech Gluszek,https://scores24.live/en/table-tennis/15-04-2026-piecowski-milosz-wojciech-gluszek
15-04-2026-krystian-kolodziej-rutkowski-mateusz,2026-04-15 19:45:00,Krystian Kolodziej,Rutkowski Mateusz,https://scores24.live/en/table-tennis/15-04-2026-krystian-kolodziej-rutkowski-mateusz
15-04-2026-adrian-fabis-kamil-klocek,2026-04-15 19:50:00,Adrian Fabis,Kamil Klocek,https://scores24.live/en/table-tennis/15-04-2026-adrian-fabis-kamil-klocek
15-04-2026-dawid-pyrek-rybak-kazimierz,2026-04-15 19:55:00,Dawid Pyrek,Damian Rybak,https://scores24.live/en/table-tennis/15-04-2026-dawid-pyrek-rybak-kazimierz
15-04-2026-mariusz-koczyba-pawel-gasiorski,2026-04-15 20:00:00,Mariusz Koczyba,Pawel Gasiorski,https://scores24.live/en/table-tennis/15-04-2026-mariusz-koczyba-pawel-gasiorski
15-04-2026-jakub-zochniak-karol-sulkowski,2026-04-15 20:05:00,Jakub Zochniak,Karol Sulkowski,https://scores24.live/en/table-tennis/15-04-2026-jakub-zochniak-karol-sulkowski
15-04-2026-patryk-jendrzejewski-bartek-sulkowski,2026-04-15 20:10:00,Patryk Jendrzejewski,Bartek Sulkowski,https://scores24.live/en/table-tennis/15-04-2026-patryk-jendrzejewski-bartek-sulkowski
15-04-2026-marcin-kowalczyk-stanislaw-wnek,2026-04-15 20:15:00,Marcin Kowalczyk,Stanislaw Wnek,https://scores24.live/en/table-tennis/15-04-2026-marcin-kowalczyk-stanislaw-wnek
15-04-2026-arkadiusz-skupinski-miroslaw-warzecha,2026-04-15 20:20:00,Arkadiusz Skupinski,Miroslaw Warzecha,https://scores24.live/en/table-tennis/15-04-2026-arkadiusz-skupinski-miroslaw-warzecha
15-04-2026-oliver-vincenec-krzysztof-juszczyk,2026-04-15 20:20:00,Oliver Vincenec,Krzysztof Juszczyk,https://scores24.live/en/table-tennis/15-04-2026-oliver-vincenec-krzysztof-juszczyk
15-04-2026-piotr-szafranek-szymon-brud,2026-04-15 20:30:00,Piotr Szafranek,Szymon Brud,https://scores24.live/en/table-tennis/15-04-2026-piotr-szafranek-szymon-brud
15-04-2026-olbrycht-michal-ufnal-mateusz-edward,2026-04-15 20:35:00,Michal Olbrycht,Mateusz Edward Ufnal,https://scores24.live/en/table-tennis/15-04-2026-olbrycht-michal-ufnal-mateusz-edward
15-04-2026-bartlomiej-mrugala-kamil-klocek-2,2026-04-15 20:40:00,Bartlomiej Mrugala,Kamil Klocek,https://scores24.live/en/table-tennis/15-04-2026-bartlomiej-mrugala-kamil-klocek-2
15-04-2026-pytlas-wojciech-adam-ruszkiewicz,2026-04-15 20:45:00,Wojciech Pytlas,Adam Ruszkiewicz,https://scores24.live/en/table-tennis/15-04-2026-pytlas-wojciech-adam-ruszkiewicz
15-04-2026-janus-slawomir-barton-aleksander,2026-04-15 20:45:00,Slawomir Janus,Aleksander Barton,https://scores24.live/en/table-tennis/15-04-2026-janus-slawomir-barton-aleksander
15-04-2026-szymon-brud-piecowski-milosz,2026-04-15 21:00:00,Szymon Brud,Milosz Piecowski,https://scores24.live/en/table-tennis/15-04-2026-szymon-brud-piecowski-milosz
15-04-2026-olbrycht-michal-patryk-jendrzejewski-3,2026-04-15 21:05:00,Michal Olbrycht,Patryk Jendrzejewski,https://scores24.live/en/table-tennis/15-04-2026-olbrycht-michal-patryk-jendrzejewski-3
