player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
anatolii nikolenko,bohdan pyrtyk,101,27,4.0594059405940595,75.05940594059406,2026-04-15 07:55:00,0.26732673267326734,0.7326732673267327
anatolii nikolenko,ivan krivoy,85,25,3.9647058823529413,73.18823529411765,2026-04-20 07:55:00,0.29411764705882354,0.7058823529411764
anatolii nikolenko,mykhailo hlaholev,35,10,4.142857142857143,75.68571428571428,2025-07-16 04:55:00,0.2857142857142857,0.7142857142857143
anatolii nikolenko,mykola kulynych,112,38,3.892857142857143,71.25,2025-12-30 08:25:00,0.3392857142857143,0.6607142857142857
anatolii nikolenko,mykolay treschetka,83,22,4.096385542168675,75.67469879518072,2026-04-20 04:55:00,0.26506024096385544,0.7349397590361446
anatolii nikolenko,oleg gil,92,28,3.9456521739130435,73.72826086956522,2025-09-30 04:55:00,0.30434782608695654,0.6956521739130435
anatolii nikolenko,oleh maksymkiv,30,9,3.966666666666667,74.26666666666667,2026-04-15 10:55:00,0.3,0.7
anatolii nikolenko,oleksandr maslovskyi,107,33,3.94392523364486,73.29906542056075,2026-04-20 11:25:00,0.308411214953271,0.691588785046729
anatolii nikolenko,vasil salivonchyk,38,12,4.105263157894737,76.34210526315789,2026-04-20 05:55:00,0.3157894736842105,0.6842105263157895
anatolii nikolenko,viktor kodola,104,25,4.0,74.26923076923077,2026-04-15 08:55:00,0.2403846153846154,0.7596153846153846
anatolii nikolenko,vsevolod kheresko,20,8,4.05,74.2,2026-04-14 17:55:00,0.4,0.6
anatolii nikolenko,yuriy melnyk,26,11,3.769230769230769,71.11538461538461,2026-04-15 05:25:00,0.4230769230769231,0.5769230769230769
anatoliy lysyi,dmytro novik,23,12,3.652173913043478,66.0,2026-02-09 08:30:00,0.5217391304347826,0.4782608695652174
anatoliy lysyi,ihor sorochan,48,15,3.875,72.1875,2026-04-20 05:30:00,0.3125,0.6875
anatoliy lysyi,mykola antikuz,40,5,4.15,79.075,2025-05-04 12:30:00,0.125,0.875
anatoliy lysyi,oleg shvydkyi,23,5,5.0,116.08695652173913,2026-03-23 09:30:00,0.21739130434782608,0.782608695652174
anatoliy lysyi,oleksandr badanin,32,10,4.09375,76.59375,2026-04-10 10:34:17,0.3125,0.6875
anatoliy lysyi,oleksandr levytskyi,22,7,3.8636363636363638,70.86363636363636,2026-04-18 16:58:51,0.3181818181818182,0.6818181818181819
anatoliy lysyi,serhii honcharenko,45,13,4.0,75.06666666666666,2026-04-20 10:33:39,0.28888888888888886,0.7111111111111111
anatoliy lysyi,vasyl matviichuk,64,15,4.015625,74.328125,2026-04-17 12:00:00,0.234375,0.765625
anatoliy lysyi,viacheslav simchuk,27,12,3.7037037037037037,69.22222222222223,2026-04-19 05:28:55,0.4444444444444444,0.5555555555555556
anatoliy lysyi,viktor hyriavyi,57,17,4.052631578947368,73.82456140350877,2026-03-27 09:30:00,0.2982456140350877,0.7017543859649122
anatoliy lysyi,volodymyr khyzhnyak,22,8,3.727272727272727,69.04545454545455,2026-04-10 06:30:00,0.36363636363636365,0.6363636363636364
anatoliy lysyi,yurii urezchenko,31,6,4.225806451612903,80.45161290322581,2026-03-24 07:30:00,0.1935483870967742,0.8064516129032258
anatoliy lysyi,yurii zvolynskyi,32,5,4.125,76.84375,2026-04-19 08:30:01,0.15625,0.84375
andrey pereiaslov,andrii lushchyk,22,3,4.318181818181818,81.72727272727273,2026-02-05 18:20:00,0.13636363636363635,0.8636363636363636
andrey pereiaslov,dmytro prylepa,29,9,4.0,75.41379310344827,2026-02-19 13:30:00,0.3103448275862069,0.6896551724137931
andrey pereiaslov,ivan fedoryshyn,39,14,4.0256410256410255,75.43589743589743,2026-03-05 13:30:00,0.358974358974359,0.641025641025641
andrey pereiaslov,maksym baday,28,9,3.9642857142857144,76.17857142857143,2026-02-05 14:30:00,0.32142857142857145,0.6785714285714286
andrey pereiaslov,maksym hubenko,27,14,3.740740740740741,71.37037037037037,2026-02-19 15:30:00,0.5185185185185185,0.4814814814814815
andrey pereiaslov,roman tveritinov,20,7,3.85,71.85,2026-01-29 14:30:00,0.35,0.65
andrey pereiaslov,serhii chuhai,51,13,4.235294117647059,80.23529411764706,2026-02-05 15:30:00,0.2549019607843137,0.7450980392156863
andrey troyan,andrii martyniuk,68,20,4.029411764705882,75.25,2026-04-16 13:10:00,0.29411764705882354,0.7058823529411764
andrey troyan,dmytro khairov,134,54,3.8059701492537314,69.90298507462687,2026-04-08 05:30:00,0.40298507462686567,0.5970149253731343
andrey troyan,dmytro prokopenko,20,9,3.85,71.35,2024-06-13 11:20:00,0.45,0.55
andrey troyan,ihor vasylyshyn,53,17,4.0754716981132075,75.24528301886792,2025-08-23 08:50:00,0.32075471698113206,0.679245283018868
andrey troyan,maksym tiutiunnyk,29,7,4.068965517241379,77.17241379310344,2026-03-20 10:05:00,0.2413793103448276,0.7586206896551724
andrey troyan,oleg varlamov,21,10,3.6666666666666665,67.33333333333333,2026-02-26 06:00:00,0.47619047619047616,0.5238095238095238
andrey troyan,oleh karpenko,67,18,4.074626865671642,75.67164179104478,2026-04-15 11:00:00,0.26865671641791045,0.7313432835820896
andrey troyan,oleh volynets,147,51,3.9591836734693877,72.98639455782313,2026-04-12 11:35:00,0.3469387755102041,0.653061224489796
andrey troyan,oleksandr chemodurov,50,11,4.16,75.82,2026-04-16 11:40:00,0.22,0.78
andrey troyan,oleksandr mytsyk,85,21,4.070588235294117,74.68235294117648,2025-11-21 17:50:00,0.24705882352941178,0.7529411764705882
andrey troyan,oleksandr shyshman,32,6,4.125,76.6875,2026-03-31 05:30:00,0.1875,0.8125
andrey troyan,oleksandr tymofeev,98,30,4.0,74.75510204081633,2026-04-05 07:35:00,0.30612244897959184,0.6938775510204082
andrey troyan,ruslan solomko,22,12,3.5454545454545454,65.45454545454545,2026-04-13 10:05:00,0.5454545454545454,0.4545454545454546
andrey troyan,serhii kyienko,21,9,3.9047619047619047,73.0952380952381,2026-04-11 06:05:00,0.42857142857142855,0.5714285714285714
