match_id,match_date,player1,player2,match_link
23-03-2026-jan-szotkowski-adam-pokorny,2026-03-23 12:00:00,Jan Szotkowski,Adam Pokorny,https://scores24.live/en/table-tennis/23-03-2026-jan-szotkowski-adam-pokorny
23-03-2026-jaroslav-prokupek-jiri-dedek,2026-03-23 12:00:00,Jaroslav Prokupek,Jiri Dedek,https://scores24.live/en/table-tennis/23-03-2026-jaroslav-prokupek-jiri-dedek
23-03-2026-michal-vavrecka-vratislav-petracek,2026-03-23 12:00:00,Michal Vavrecka,Vratislav Petracek,https://scores24.live/en/table-tennis/23-03-2026-michal-vavrecka-vratislav-petracek
23-03-2026-rotislav-hasmanda-milan-longin,2026-03-23 12:00:00,Rotislav Hasmanda,Milan Longin,https://scores24.live/en/table-tennis/23-03-2026-rotislav-hasmanda-milan-longin
23-03-2026-tyn-daniel-kaspar-michal,2026-03-23 12:00:00,Daniel Tyn,Michal Kaspar,https://scores24.live/en/table-tennis/23-03-2026-tyn-daniel-kaspar-michal
23-03-2026-jiri-ruzicka-dan-volhejn,2026-03-23 12:30:00,Jiri Ruzicka,Dan Volhejn,https://scores24.live/en/table-tennis/23-03-2026-jiri-ruzicka-dan-volhejn
23-03-2026-josef-belovsky-darin-kyryl,2026-03-23 12:30:00,Josef Belovsky,Kyryl Darin,https://scores24.live/en/table-tennis/23-03-2026-josef-belovsky-darin-kyryl
23-03-2026-tadeas-zika-paril-ondrej,2026-03-23 12:30:00,Tadeas Zika,Ondrej Paril,https://scores24.live/en/table-tennis/23-03-2026-tadeas-zika-paril-ondrej
23-03-2026-vaclav-hruska-milos-pospisil,2026-03-23 12:30:00,Vaclav Hruska Sr,Milos Pospisil,https://scores24.live/en/table-tennis/23-03-2026-vaclav-hruska-milos-pospisil
23-03-2026-zbynek-zientek-virag-alexandr,2026-03-23 12:30:00,Zbynek Zientek,Alexandr Virag,https://scores24.live/en/table-tennis/23-03-2026-zbynek-zientek-virag-alexandr
23-03-2026-dan-volhejn-vratislav-petracek,2026-03-23 13:00:00,Dan Volhejn,Vratislav Petracek,https://scores24.live/en/table-tennis/23-03-2026-dan-volhejn-vratislav-petracek
23-03-2026-darin-kyryl-jiri-dedek,2026-03-23 13:00:00,Kyryl Darin,Jiri Dedek,https://scores24.live/en/table-tennis/23-03-2026-darin-kyryl-jiri-dedek
23-03-2026-milos-pospisil-milan-longin,2026-03-23 13:00:00,Milos Pospisil,Milan Longin,https://scores24.live/en/table-tennis/23-03-2026-milos-pospisil-milan-longin
23-03-2026-paril-ondrej-adam-pokorny,2026-03-23 13:00:00,Ondrej Paril,Adam Pokorny,https://scores24.live/en/table-tennis/23-03-2026-paril-ondrej-adam-pokorny
23-03-2026-virag-alexandr-kaspar-michal,2026-03-23 13:00:00,Alexandr Virag,Michal Kaspar,https://scores24.live/en/table-tennis/23-03-2026-virag-alexandr-kaspar-michal
23-03-2026-jan-szotkowski-tadeas-zika,2026-03-23 13:30:00,Jan Szotkowski,Tadeas Zika,https://scores24.live/en/table-tennis/23-03-2026-jan-szotkowski-tadeas-zika
23-03-2026-jaroslav-prokupek-josef-belovsky-,2026-03-23 13:30:00,Jaroslav Prokupek,Josef Belovsky,https://scores24.live/en/table-tennis/23-03-2026-jaroslav-prokupek-josef-belovsky-
23-03-2026-michal-vavrecka-jiri-ruzicka,2026-03-23 13:30:00,Michal Vavrecka,Jiri Ruzicka,https://scores24.live/en/table-tennis/23-03-2026-michal-vavrecka-jiri-ruzicka
23-03-2026-rotislav-hasmanda-vaclav-hruska,2026-03-23 13:30:00,Rotislav Hasmanda,Vaclav Hruska Sr,https://scores24.live/en/table-tennis/23-03-2026-rotislav-hasmanda-vaclav-hruska
