match_id,date,player1,player2,sets1,sets2
11506659,2026-02-26T13:20:00Z,Karol Wisniewski,Jakub Witkowski,3,2
11511219,2026-02-26T13:20:00Z,Karol Jablonski,Witold Buczynski,3,0
11511062,2026-02-26T13:15:00Z,Igor Dabrowski,Adam Linek,1,3
11511063,2026-02-26T13:10:00Z,Miroslaw Piecowski,Wojciech Gluszek,3,1
11506144,2026-02-26T13:00:00Z,Josef Braun,Lukasz Jarocki,3,1
11510650,2026-02-26T12:55:00Z,Maciej Domin,Artur Gromek,3,1
11511064,2026-02-26T12:55:00Z,Waldemar Glanowski,Krzysztof Hetnar,0,3
11510080,2026-02-26T12:50:00Z,Mateusz Zagajewski,Grzegorz Poliniewicz,3,2
11507992,2026-02-26T12:45:00Z,Bartlomiej Mrugala,Waclaw Suchecki,3,2
11506676,2026-02-26T12:35:00Z,Marcin Jadczyk,Michal Murawski,3,0
11510046,2026-02-26T12:30:00Z,Adrian Spychala,Jakub Kuzmicz,2,3
11511065,2026-02-26T12:30:00Z,Lukasz Oracz,Krzysztof Schaniel,3,2
11511066,2026-02-26T12:25:00Z,Arkadiusz Mugowski,Karol Sulkowski,3,2
11511045,2026-02-26T12:20:00Z,Michal Skorski,Bartlomiej Wisniewski,3,1
11506638,2026-02-26T12:10:00Z,Petr David,Grzegorz Felkel,1,3
11511046,2026-02-26T12:05:00Z,Witold Buczynski,Krzysztof Hetnar,3,0
11510651,2026-02-26T12:05:00Z,Artur Gromek,Jakub Witkowski,3,0
11510081,2026-02-26T12:00:00Z,Grzegorz Poliniewicz,Adam Linek,3,2
11511038,2026-02-26T11:55:00Z,Waclaw Suchecki,Wojciech Gluszek,1,3
11506658,2026-02-26T11:45:00Z,Josef Braun,Marcin Jadczyk,2,3
11511067,2026-02-26T11:40:00Z,Karol Jablonski,Krzysztof Schaniel,2,3
11506645,2026-02-26T11:40:00Z,Karol Wisniewski,Jakub Kuzmicz,1,3
11511047,2026-02-26T11:35:00Z,Igor Dabrowski,Karol Sulkowski,3,0
11511039,2026-02-26T11:30:00Z,Miroslaw Piecowski,Bartlomiej Wisniewski,0,3
11506143,2026-02-26T11:25:00Z,Grzegorz Felkel,Lukasz Jarocki,3,0
11506642,2026-02-26T11:20:00Z,Maciej Domin,Adrian Spychala,3,0
11511049,2026-02-26T11:20:00Z,Waldemar Glanowski,Lukasz Oracz,3,1
11510864,2026-02-26T11:10:00Z,Mateusz Zagajewski,Arkadiusz Mugowski,1,3
11507993,2026-02-26T11:05:00Z,Bartlomiej Mrugala,Michal Skorski,1,3
11508146,2026-02-26T11:00:00Z,Petr David,Michal Murawski,3,0
11510047,2026-02-26T10:55:00Z,Artur Gromek,Karol Wisniewski,2,3
11510739,2026-02-26T10:55:00Z,Krzysztof Hetnar,Krzysztof Schaniel,3,2
11510082,2026-02-26T10:50:00Z,Grzegorz Poliniewicz,Igor Dabrowski,3,1
11509112,2026-02-26T10:45:00Z,Waclaw Suchecki,Miroslaw Piecowski,0,3
11506656,2026-02-26T10:35:00Z,Grzegorz Felkel,Josef Braun,3,0
11510547,2026-02-26T10:30:00Z,Witold Buczynski,Lukasz Oracz,3,1
11506649,2026-02-26T10:30:00Z,Adrian Spychala,Jakub Witkowski,3,1
11510043,2026-02-26T10:25:00Z,Arkadiusz Mugowski,Adam Linek,3,0
11505938,2026-02-26T10:20:00Z,Michal Skorski,Wojciech Gluszek,0,3
11506643,2026-02-26T10:10:00Z,Petr David,Michal Murawski,1,3
11510946,2026-02-26T10:05:00Z,Waldemar Glanowski,Karol Jablonski,3,0
11506657,2026-02-26T10:05:00Z,Maciej Domin,Jakub Kuzmicz,1,3
11510548,2026-02-26T10:00:00Z,Mateusz Zagajewski,Karol Sulkowski,1,3
11506829,2026-02-26T10:00:00Z,Bartlomiej Mrugala,Bartlomiej Wisniewski,1,3
11510255,2026-02-26T09:50:00Z,Artur Gromek,Marcin Jadczyk,0,3
11510550,2026-02-26T09:45:00Z,Lukasz Oracz,Krzysztof Hetnar,3,2
11510549,2026-02-26T09:45:00Z,Jakub Kaczmarek,Jakub Michalski,3,1
11506647,2026-02-26T09:45:00Z,Adrian Spychala,Grzegorz Poliniewicz,3,0
11510551,2026-02-26T09:35:00Z,Arkadiusz Mugowski,Igor Dabrowski,3,1
11506653,2026-02-26T09:25:00Z,Josef Braun,Michal Murawski,3,0
11510553,2026-02-26T09:20:00Z,Witold Buczynski,Karol Jablonski,3,2
11510552,2026-02-26T09:20:00Z,Adrian Burkacki,Jakub Nowak,2,3
11506150,2026-02-26T09:20:00Z,Lukasz Jarocki,Karol Wisniewski,3,2
11510554,2026-02-26T09:10:00Z,Mateusz Zagajewski,Karol Sulkowski,3,1
11506648,2026-02-26T09:00:00Z,Grzegorz Felkel,Marcin Jadczyk,0,3
11510555,2026-02-26T09:00:00Z,Rafal Idaczyk,Marian Lebek,3,0
11506655,2026-02-26T08:55:00Z,Jakub Kuzmicz,Maciej Nowalinski,0,3
11510556,2026-02-26T08:55:00Z,Waldemar Glanowski,Krzysztof Schaniel,1,3
11510557,2026-02-26T08:45:00Z,Michal Minda,Krzysztof Kotyl,3,2
11510256,2026-02-26T08:40:00Z,Artur Gromek,Petr David,0,3
11510558,2026-02-26T08:35:00Z,Jakub Michalski,Jakub Nowak,1,3
11506652,2026-02-26T08:35:00Z,Grzegorz Poliniewicz,Karol Wisniewski,1,3
11510559,2026-02-26T08:30:00Z,Michal Skorski,Miroslaw Piecowski,3,1
