player_id,player_name,team,position
8474679,Gustav Nyquist,WPG,R
8477938,Haydn Fleury,WPG,D
8473604,Jonathan Toews,WPG,C
8477504,Josh Morrissey,WPG,D
8478398,Kyle Connor,WPG,L
8479378,Logan Stanley,WPG,D
8474568,Luke Schenn,WPG,D
8476460,Mark Scheifele,WPG,C
8480289,Morgan Barron,WPG,C
8480145,Neal Pionk,WPG,D
8475799,Nino Niederreiter,WPG,R
8476871,Tanner Pearson,WPG,L
8476480,Vladislav Namestnikov,WPG,C
8471214,Alex Ovechkin,WSH,L
8481656,Aliaksei Protas,WSH,C
8478463,Anthony Beauvillier,WSH,L
8479520,Brandon Duhaime,WSH,R
8479292,Charlie Lindgren,WSH,G
8483532,Clay Stevenson,WSH,G
8481580,Connor McMichael,WSH,C
8480990,Declan Chisholm,WSH,D
8475795,Dylan McIlrath,WSH,D
8478440,Dylan Strome,WSH,C
8483573,Ethen Frank,WSH,C
8482148,Hendrix Lapierre,WSH,C
8479345,Jakob Chychrun,WSH,D
8474590,John Carlson,WSH,D
8482088,Justin Sourdif,WSH,R
8480313,Logan Thompson,WSH,G
8480796,Martin Fehérváry,WSH,D
8478911,Matt Roy,WSH,D
8475343,Nic Dowd,WSH,C
8479400,Pierre-Luc Dubois,WSH,L
8480873,Rasmus Sandin,WSH,D
8484186,Ryan Leonard,WSH,R
8477947,Sonny Milano,WSH,L
8476880,Tom Wilson,WSH,R
8477845,Trevor van Riemsdyk,WSH,D
