game_id,game_date,season,team,opponent,home_away,player_id,player_name,position,is_goalie,goals,assists,points,shots,hits,blocks,pp_points,faceoffs_won,faceoffs_taken,shots_against,goals_against,saves,save_pct,toi_minutes
2025030141,2026-04-18,2025,PHI,PIT,A,8484142,D. Barkey,C,False,0,1,1,1,1,0,0,0,0,0,0,0,0.0,11.43
2025030141,2026-04-18,2025,PHI,PIT,A,8482159,T. Foerster,R,False,0,0,0,2,1,1,0,0,0,0,0,0,0.0,16.02
2025030141,2026-04-18,2025,PHI,PIT,A,8480015,O. Tippett,R,False,0,0,0,3,2,1,0,0,0,0,0,0,0.0,16.62
2025030141,2026-04-18,2025,PHI,PIT,A,8485406,P. Martone,R,False,1,0,1,1,3,1,0,0,0,0,0,0,0.0,15.78
2025030141,2026-04-18,2025,PHI,PIT,A,8477948,T. Sanheim,D,False,1,0,1,1,3,0,0,0,0,0,0,0,0.0,23.33
2025030141,2026-04-18,2025,PHI,PIT,A,8481546,C. York,D,False,0,0,0,1,2,2,0,0,0,0,0,0,0.0,22.03
2025030141,2026-04-18,2025,PHI,PIT,A,8482142,J. Drysdale,D,False,1,0,1,1,0,2,0,0,0,0,0,0,0.0,20.95
2025030141,2026-04-18,2025,PHI,PIT,A,8476372,N. Seeler,D,False,0,0,0,0,3,1,0,0,0,0,0,0,0.0,14.07
2025030141,2026-04-18,2025,PHI,PIT,A,8482126,E. Andrae,D,False,0,0,0,1,1,0,0,0,0,0,0,0,0.0,9.65
2025030141,2026-04-18,2025,PHI,PIT,A,8477499,R. Ristolainen,D,False,0,1,1,1,1,1,0,0,0,0,0,0,0.0,25.0
2025030141,2026-04-18,2025,PHI,PIT,A,8481035,S. Ersson,G,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2025030141,2026-04-18,2025,PHI,PIT,A,8478435,D. Vladar,G,True,0,0,0,0,0,0,0,0,0,17,2,15,0.882,60.0
2025030161,2026-04-18,2025,DAL,MIN,H,8480840,O. Bäck,C,False,0,0,0,0,0,1,0,0,0,0,0,0,0.0,10.33
2025030161,2026-04-18,2025,DAL,MIN,H,8476889,R. Faksa,C,False,0,0,0,0,3,0,0,0,0,0,0,0,0.0,11.28
2025030161,2026-04-18,2025,DAL,MIN,H,8473994,J. Benn,L,False,0,0,0,1,3,0,0,0,0,0,0,0,0.0,11.92
2025030161,2026-04-18,2025,DAL,MIN,H,8476278,C. Blackwell,C,False,0,0,0,1,3,0,0,0,0,0,0,0,0.0,11.05
2025030161,2026-04-18,2025,DAL,MIN,H,8479351,S. Steel,C,False,0,0,0,0,3,0,0,0,0,0,0,0,0.0,15.68
2025030161,2026-04-18,2025,DAL,MIN,H,8480027,J. Robertson,L,False,1,0,1,6,0,0,1,0,0,0,0,0,0.0,19.93
2025030161,2026-04-18,2025,DAL,MIN,H,8482145,M. Bourque,C,False,0,0,0,1,5,0,0,0,0,0,0,0,0.0,15.98
2025030161,2026-04-18,2025,DAL,MIN,H,8484829,J. Hryckowian,C,False,0,0,0,0,6,0,0,0,0,0,0,0,0.0,13.0
2025030161,2026-04-18,2025,DAL,MIN,H,8482740,W. Johnston,C,False,0,1,1,4,3,0,0,0,0,0,0,0,0.0,21.73
2025030161,2026-04-18,2025,DAL,MIN,H,8477454,A. Erne,L,False,0,0,0,2,2,0,0,0,0,0,0,0,0.0,8.12
2025030161,2026-04-18,2025,DAL,MIN,H,8475168,M. Duchene,C,False,0,0,0,3,0,0,0,0,0,0,0,0,0.0,20.12
2025030161,2026-04-18,2025,DAL,MIN,H,8478420,M. Rantanen,R,False,0,0,0,3,2,1,0,0,0,0,0,0,0.0,21.37
2025030161,2026-04-18,2025,DAL,MIN,H,8480036,M. Heiskanen,D,False,0,1,1,4,0,0,0,0,0,0,0,0,0.0,23.92
2025030161,2026-04-18,2025,DAL,MIN,H,8480878,N. Lundkvist,D,False,0,0,0,1,1,2,0,0,0,0,0,0,0.0,17.92
2025030161,2026-04-18,2025,DAL,MIN,H,8483425,L. Bichsel,D,False,0,0,0,0,3,0,0,0,0,0,0,0,0.0,15.35
2025030161,2026-04-18,2025,DAL,MIN,H,8476902,E. Lindell,D,False,0,0,0,0,1,2,0,0,0,0,0,0,0.0,21.3
2025030161,2026-04-18,2025,DAL,MIN,H,8481581,T. Harley,D,False,0,0,0,1,1,1,0,0,0,0,0,0,0.0,19.67
2025030161,2026-04-18,2025,DAL,MIN,H,8474574,T. Myers,D,False,0,0,0,1,3,1,0,0,0,0,0,0,0.0,15.02
2025030161,2026-04-18,2025,DAL,MIN,H,8479193,C. DeSmith,G,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2025030161,2026-04-18,2025,DAL,MIN,H,8479979,J. Oettinger,G,True,0,0,0,0,0,0,0,0,0,28,5,23,0.821,58.57
2025030161,2026-04-18,2025,MIN,DAL,A,8481557,M. Boldy,L,False,2,1,3,8,2,1,0,0,0,0,0,0,0.0,17.83
2025030161,2026-04-18,2025,MIN,DAL,A,8478508,Y. Trenin,C,False,0,0,0,1,13,2,0,0,0,0,0,0,0.0,13.6
2025030161,2026-04-18,2025,MIN,DAL,A,8478493,J. Eriksson Ek,C,False,2,1,3,5,2,0,2,0,0,0,0,0,0.0,19.08
2025030161,2026-04-18,2025,MIN,DAL,A,8475220,M. Foligno,L,False,0,0,0,0,7,0,0,0,0,0,0,0,0.0,13.05
2025030161,2026-04-18,2025,MIN,DAL,A,8483525,D. Yurov,R,False,0,0,0,1,2,0,0,0,0,0,0,0,0.0,10.37
2025030161,2026-04-18,2025,MIN,DAL,A,8475692,M. Zuccarello,R,False,0,3,3,1,2,1,0,0,0,0,0,0,0.0,16.68
2025030161,2026-04-18,2025,MIN,DAL,A,8477451,R. Hartman,R,False,1,1,2,1,2,3,0,0,0,0,0,0,0.0,16.08
2025030161,2026-04-18,2025,MIN,DAL,A,8477446,M. McCarron,C,False,0,0,0,1,3,0,0,0,0,0,0,0,0.0,12.75
2025030161,2026-04-18,2025,MIN,DAL,A,8473422,N. Foligno,L,False,0,0,0,0,3,0,0,0,0,0,0,0,0.0,10.85
2025030161,2026-04-18,2025,MIN,DAL,A,8475149,M. Johansson,L,False,0,0,0,2,3,1,0,0,0,0,0,0,0.0,12.23
2025030161,2026-04-18,2025,MIN,DAL,A,8475765,V. Tarasenko,R,False,0,0,0,1,1,1,0,0,0,0,0,0,0.0,14.6
2025030161,2026-04-18,2025,MIN,DAL,A,8478864,K. Kaprizov,L,False,1,2,3,2,2,0,0,0,0,0,0,0,0.0,17.97
2025030161,2026-04-18,2025,MIN,DAL,A,8478136,J. Middleton,D,False,0,0,0,0,1,1,0,0,0,0,0,0,0.0,15.48
2025030161,2026-04-18,2025,MIN,DAL,A,8482122,B. Faber,D,False,0,1,1,3,0,1,0,0,0,0,0,0,0.0,24.58
2025030161,2026-04-18,2025,MIN,DAL,A,8474567,Z. Bogosian,D,False,0,0,0,0,2,2,0,0,0,0,0,0,0.0,13.02
2025030161,2026-04-18,2025,MIN,DAL,A,8476463,J. Brodin,D,False,0,0,0,0,0,2,0,0,0,0,0,0,0.0,19.58
2025030161,2026-04-18,2025,MIN,DAL,A,8480800,Q. Hughes,D,False,0,1,1,1,0,1,0,0,0,0,0,0,0.0,24.5
2025030161,2026-04-18,2025,MIN,DAL,A,8474716,J. Spurgeon,D,False,0,0,0,2,4,1,0,0,0,0,0,0,0.0,18.67
2025030161,2026-04-18,2025,MIN,DAL,A,8482661,J. Wallstedt,G,True,0,0,0,0,0,0,0,0,0,28,1,27,0.964,60.0
2025030161,2026-04-18,2025,MIN,DAL,A,8479406,F. Gustavsson,G,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
